"Jahr";"KennZahlen_1";"KennZahlen_2";"KennZahlen_3";"KennZahlen_4";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";"2026";"2027";"2028";"2029";"2030";"2031";"2032";"2033";"2034";"2035";"2036";"2037";"2038";"2039";"2040";"2041";"2042";"2043";"2044";"2045";"2046";"2047";"2014 HJ IST";"2014 Q1 IST";"2014 Q3 IST";"2015 HJ IST";"2015 PLAN 2015-17";"2015 Q1 IST";"2015 Q3 IST";"2016 HJ IST";"2016 PLAN 2016-18";"2016 Q1 IST";"2016 Q3 IST";"2017 HJ IST";"2017 Q1 IST";"2017 Q2 IST";"2017 Q3 IST";"2018 HJ IST";"2018 Q1 IST";"2018 Q2 IST";"2018 Q3 IST";"2019 HJ IST";"2019 Q1 IST";"2019 Q2 IST";"2019 Q3 IST";"2020 HJ IST";"2020 Q1 IST";"2020 Q2 IST";"2020 Q3 IST";"2021 HJ IST";"2021 Q1 IST";"2021 Q2 IST";"2021 Q3 IST";"2022 HJ IST";"2022 Q1 IST";"2022 Q2 IST";"2022 Q3 IST";"2023 Q1 IST";"2023 Q2 IST";"2023 Q3 IST"
2023;"Kapitalanlageergebnis";"Abschlusskostenergebnis";;;-51043,6599999999;303728,87;169954,85;62747,26;-91029,27;185323,76;525411,455505222;253405,152833982;;493658,27;351144,45;372034,77;427729,93;406897,01;354549,27;177461,407061052;182322,045471651;178433,344631458;172165,226717771;163750,373561849;153691,470520643;139772,799171875;123726,37337997;109712,175637798;95950,1864240426;82364,9733778164;70656,0470130313;59360,7911889218;49511,8979630435;42875,357177307;36748,5877895677;30865,5490685675;24962,8638297582;20178,9112454928;7669,54136928788;-3146,85676580087;-669213,855187765;-669213,855187765;-669213,855187765;-669213,855187765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Kapitalanlageergebnis";"Verwaltungskostenergebnis";;;966305,71;989002,42;1093667,5;947687,03;948264,56;1023797,97;1001748,05;842227,22;750126,06;687235,79;-447949,96;576068,45;658125;431425,52;613838,98;152077,326616106;89396,0234160288;69291,5592022485;45072,1463221181;31079,5870269036;15447,2851827368;-25884,3222841604;-90976,1323698641;-98878,432679227;-105807,148795429;-108492,891472278;-158120,742300819;-154193,883124578;-193400,358902264;-129376,346556642;-163898,498735138;-197714,130191314;-177565,989788043;-209317,411190478;-240407,701666671;-294641,487673573;-1308068,97732254;-1308068,97732254;-1308068,97732254;-1308068,97732254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Kostenergebnis";;;;915262,05;1292731,29;1263622,35;1010434,29;857235,29;1209121,73;1527159,50550522;1095632,37283398;1258806,09;1181943,37;799094,41;948103,22;1085854,93;838322,53;968388,25;329538,733677158;271718,06888768;247724,903833706;217237,373039889;194829,960588753;169138,75570338;113888,476887714;32750,2410101059;10833,7429585712;-9856,9623713867;-26127,9180944616;-87464,6952877881;-94833,0919356561;-143888,46093922;-86500,9893793351;-127149,91094557;-166848,581122747;-152603,125958285;-189138,499944985;-232738,160297383;-297788,344439374;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Sonstiges Ergebnis";;;;-745160,235933023;-503516,69;-777324,68;-536790,75;-1379778,48;-449984,09;-1562777,85;-1295737,09;-3017933,16150541;4263852,13;-213420,21;137946,25;404157,84;-132049,26;-2015918,61;-816508,593571057;-411830,343567057;-393654,223567057;-393654,223567057;-393654,223567057;-393654,223567057;-393654,223567057;-393654,223567057;-664793,185701306;-770590,54026241;-412501,039401825;-770590,54026241;-959058,698610087;-959058,698610086;-959058,698610086;-959058,698610086;-959058,698610086;-959058,698610086;-589527,598355073;-959058,698610087;-622984,015529601;51519,42;51519,42;51519,42;51519,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Unterschied Tarif / Normbeitrag";;;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Rohüberschuss nach Steuern";;;;1878410,76;4382877,45999999;4215013,3;5127785,57;3051661,54000001;8588542,08999998;4896834,58999998;6554209,35999998;-238276,910000014;1161179,88;254853,909999997;210517,269999995;329244,169999978;-2800900,69;-645543,090000004;872335,995004217;1493095,20635943;1233891,10669505;7237162,81129136;8838313,51376191;8620560,63736718;8464251,75104016;6808921,74358169;5902432,04834566;9663486,82950827;8437591,65065055;10791602,5995585;8944096,37354491;9160830,02619454;8948963,63456948;8824543,42785183;8938570,68581511;9295614,96770333;10157894,9008359;9808706,37289471;6084046,07900631;-2998914,88709966;-2998914,88709966;-2998914,88709966;-2998914,88709966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2449125,66000001;997471,960000002;;2961313,09;-651583,550000001;868944,719999999;-7922133,28
2023;"Überschussverwendung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Jahresüberschuss";;;;-698565,999999994;451945,060000002;502831,360000004;614713,670000003;364576,940000011;989999,999999991;479999,999999984;629999,999999989;-940000,000000018;514999,999999995;199999,999999995;49999,999999991;49999,9999999892;-3e+06;-899999,999999998;50000,0000000069;49999,9999999929;49999,9999999937;50000,000000003;400000,000000002;1000000,00000001;999999,999999994;999999,999999994;999999,999999991;1e+06;50000,0000000015;1e+06;1500000;1500000;1500000;1500000;1500000;1500000;1500000;1500000;608404,607900632;-2998914,88709966;-2998914,88709966;-2998914,88709966;-2998914,88709966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25000,0000000035;12500,0000000001;;37500,000000001;-692472,000000001;25000,0000000023;-7988259,39
2023;"Direktgutschrift";;;;0;8780,03;85062,32;125625,55;218028,37;512779,36;370480,44;-20396,08;8813,72;35699,77;43278,7;88586,53;162472,19;144928,65;236244,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52799,95;24316,8;;85125,9;40888,45;53231,23;66126,11
2023;"Entwicklung der RfB";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"RfB am Anfang des GJ";;;;;4270974,54;6262831,33;7724662,31;9621202,67;9754968,17;13407751,93;15145620,34;18809471,21;18468072,62;13909799,1;13108407,57;12909229,8;12951151,7099999;12739373,3499999;12550594,33;13204054,8094902;14290741,9788657;15260669,9378615;22219087,8051709;30431452,2490731;37783881,118143;45001578,1057527;50597080,4663242;55255140,0602444;63722207,5785492;71922533,1840956;81564689,5621315;88856734,4512655;96385239,958198;103720851,414986;110943259,690849;118296408,97458;126007470,602529;134580738,779848;142809821,729936;148228937,613368;148228937,613368;148228937,613368;148228937,613368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12739373,3499999;12739373,3499999;;12739373,3499999;12550594,33;12550594,33;12550594,33
2023;"Zuführung zur RfB";;;;2576976,76;3922152,37;3627119,62;4387446,35;2469056,23;7085762,73;4046280,55;5944440,46;692909,37;610480,11;11575,21;71930,74;116771,98;54170,66;18212,56;822335,995004217;1443095,20635943;1183891,10669505;7187162,81129136;8438313,51376191;7620560,63736718;7464251,75104016;5808921,74358169;4902432,04834566;8663486,82950827;8387591,65065055;9791602,59955849;7444096,37354491;7660830,02619454;7448963,63456948;7324543,42785183;7438570,68581511;7795614,96770333;8657894,90083586;8308706,37289471;5475641,47110568;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2371325,71;960655,16;;2838687,19;0;790713,49;0
2023;"Entnahme";;;;-2490905,99;-2490905,99;-2490905,99;-2490905,99;-2335290,73;-3432978,97;-2308412,14;-2280754,57;-1034307,96;-5168753,63;-812966,74;-271108,51;-74850,07;-265949,02;-206991,58;-168875,515513964;-356408,036983911;-213963,147699275;-228744,943981986;-225949,069859669;-268131,76829733;-246554,763430382;-213419,383010218;-244372,454425492;-196419,311203457;-187266,045104146;-149446,221522599;-152051,484410943;-132324,519261989;-113352,177781695;-102135,151988227;-85421,4020843514;-84553,3397546527;-84626,723517118;-79623,4228067229;-56525,5876728451;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-88057,22;-53915,34;;-108401,26;-7599,97;-29096,42;0
2023;"RfB am Ende des GJ";;;;4270974,54;6262831,33;7724662,31;9621202,67;9754968,17;13407751,93;15145620,34;18809471,21;18468072,62;13909799,1;13108407,57;12909229,8;12951151,7099999;12739373,3499999;12550594,33;13204054,8094902;14290741,9788657;15260669,9378615;22219087,8051709;30431452,2490731;37783881,118143;45001578,1057527;50597080,4663242;55255140,0602444;63722207,5785492;71922533,1840956;81564689,5621315;88856734,4512655;96385239,958198;103720851,414986;110943259,690849;118296408,97458;126007470,602529;134580738,779848;142809821,729936;148228937,613368;148228937,613368;148228937,613368;148228937,613368;148228937,613368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15234255,22;13857726,55;;15681272,66;12542829,38;13312046,42;12532814,03
2023;"Bindung laufender Überschuss Folgejahr";;;;2138040,60437782;2498382,32;2174673,43;2515752,69;2322082,1;2189746,09;2074028,63;551638,67;316628,2;197372,27;204791,74;122413,01;149746,02;120978,87;127290,44;117000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120978,87;120978,87;;120978,87;127290,44;127290,44;127290,44
2023;"Bindung Schlussüberschuss Folgejahr";;;;2372,82;3573,44;9979,43;5874,61;8545,28;12477,71;14883,51;42285,64;137174,05;145020,28;161615,17;174829,5;166281,8;175705,56;270914,2;264108,377662906;136469,965836652;144877,695063482;145169,938527883;169461,767248875;156892,377338107;138334,255979811;156946,454920869;126355,115472227;119903,595020643;98443,6817068497;100121,248140364;88319,3751861863;75971,1191886146;69593,9313645878;59259,8257488675;59168,9450539095;58063,1296902445;56111,1020576494;42588,8898894211;43259,6174522874;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;175705,56;175705,56;;175705,56;270914,2;270914,2;270914,2
2023;"Bindung für noch nicht zugeteilte Bewertungsreserven Folgejahr";;;;0;1553,16;2570,58;10572,43;22702,39;38347,97;41270,36;26460,57;27573,74;32005,47;33413,48;29079,96;59490,97;63947,2;77884,79;92548,0070291385;78119,8599878054;84917,1242867531;81862,0550161052;100273,695713067;90463,9365015199;75622,8604857869;87916,8245312761;71320,685974297;68241,9507349976;52069,1599442359;52082,661144896;45037,6150087094;38002,7905587787;33343,0383870327;26705,8200007227;26017,964317421;27644,1266151821;24088,5716138913;15015,9006203101;15758,4864024676;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63947,2;63947,2;;63947,2;77884,79;77884,79;77884,79
2023;"Bindung Schlussüberschussanteilsfonds";;;;1032935;1126326,91;1373275,4;1672127,95;2236395,38;2644653,75;3415545,36;3959785,4;4139389,31;3349507,65;3200942,5;2552932,49;1712224,28;1591544,59;1875309,45;1767610,94172919;1657791,23411391;1542198,88948738;1425942,40721428;1288034,57866569;1160617,21138306;1048452,40881027;918305,821231183;815511,706804445;716765,950467562;636993,274480349;554748,84332731;482415,514063708;421265,797129043;365971,249487084;320260,128008143;274538,583325953;229378,800027775;185730,446647585;153870,751561711;121284,125609367;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1591544,59;1591544,59;;1591544,59;1875309,45;1875309,45;1875309,45
2023;"Bindung Fonds für Bewertungsreserven";;;;0;90652,37;112638,45;1491139,54;1724219,17;1980114,82;2130265,13;1187841,49;1175487,78;1154457,83;1136911,68;720732,54;1384039,75;1312877;1243057,18;1139305,73336088;1060511,76744793;975056,490583979;892937,270092394;792686,93675066;702231,704660945;626718,479726783;538826,857354999;467641,083141745;399588,55298103;347666,7751866;295467,206366912;250308,222980066;212223,941223639;178892,952386482;152243,177523711;126225,421595701;98561,1885463867;74558,0991463817;59670,7269005566;44029,4437747034;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1312877;1312877;;1312877;1243057,18;1243057,18;1243057,18
2023;"Summe Bindung";;;;3173348,42437782;3720488,2;3673137,29;5695467,22;6313944,32;6865340,34;7675992,99;5768011,77;5796253,08;4878363,5;4737674,57;3599987,5;3471782,82;3265053,22;3594456,06;3380573,05978212;2932892,8273863;2747050,19942159;2545911,67085067;2350456,97837829;2110205,22988364;1889128,00500265;1701995,95803833;1480828,59139271;1304500,04920423;1135172,89131804;1002419,95897948;866080,72723867;747463,648100075;647801,171625186;558468,951281445;485950,914292984;413647,244879589;340488,219465508;271146,268971999;224331,673238825;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3265053,22;3265053,22;;3265053,22;3594456,06;3594456,06;3594456,06
2023;"Freie RfB";;;;1097626,11562218;2542343,13;4051525,02;3925735,45;3441023,85;6542411,59;7469627,35;13041459,44;12671819,54;9031435,59999998;8370732,99999998;9309242,29999997;9479368,88999995;9474320,12999995;8956138,26999995;9823481,74970809;11357849,1514794;12513619,7384399;19673176,1343202;28080995,2706948;35673675,8882593;43112450,1007501;48895084,5082859;53774311,4688517;62417707,529345;70787360,2927776;80562269,603152;87990653,7240268;95637776,3100979;103073050,243361;110384790,739568;117810458,060287;125593823,357649;134240250,560382;142538675,460964;148004605,94013;148228937,613368;148228937,613368;148228937,613368;148228937,613368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11969202;10592673,33;;12416219,44;8948373,32;9717590,36;8938357,97
2023;"Zuführung zur RfB";;;;2576976,76;3922152,37;3627119,62;4387446,35;2469056,23;7085762,73;4046280,55;5944440,46;692909,37;610480,11;11575,21;71930,74;116771,98;54170,66;18212,56;822335,995004217;1443095,20635943;1183891,10669505;7187162,81129136;8438313,51376191;7620560,63736718;7464251,75104016;5808921,74358169;4902432,04834566;8663486,82950827;8387591,65065055;9791602,59955849;7444096,37354491;7660830,02619454;7448963,63456948;7324543,42785183;7438570,68581511;7795614,96770333;8657894,90083586;8308706,37289471;5475641,47110568;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2371325,71;960655,16;;2838687,19;0;790713,49;0
2023;"Solvabilität";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Solvabilität - Ist";;;;12430998,4156222;17168391,95;20104657,14;22924369,94;24255154,13;29668844,62;32655251,03;39117048,25;41122352,67;37186057,12;36559243,22;36483563,37;36526288,9599999;37329397,76;37625160,94;38331054,4647982;39726808,1930413;40731531,1585113;47742711,8516269;56312372,8261112;64687180,8443033;72938277,0292872;79502873,2268721;85208120,2987979;94684718,0727936;102972676,382445;113613141,692846;122424033,501071;131471922,088451;140318570,485234;149057950,0851;157911878,105209;167122419,386223;177201195,146176;186952872,979426;186920575,549514;184539083,374169;181540168,48707;178541253,59997;175542338,71287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38849279,63;37460250,96;;39308797,07;32117395,99;32911613,03;32132380,64
2023;"Solvabilität - Soll";;;;9733798,42970124;11445485,3388236;13298998,4842566;15116746,2645084;17071660,6643241;18951894,0589142;21061928,2957184;23017504,339624;25053304,1410061;26908863,7523608;28607897,2436528;30265333;31824817;33291963;34197141;34851715,501898;35547183,1819555;36134432,8360623;36349154,8463713;36351798,1769613;36085555,7822023;35661616,7794249;35288078,6848706;34679658,3588653;33981558,7098132;33051948,9456856;32195028,0683787;31306091,2121468;30437310,9925795;29624375,1085743;28769769,3256833;27905359,7074278;27008431,0697105;25994636,6222749;24984630,5074647;24020403,0595523;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33744552;33518257,5;;33970846,5;34360784,6254745;34360784,6254745;34360784,6254745
2023;"Solvabilität";;;;1,27709634685786;1,50001432370579;1,51174219350426;1,51648837248943;1,42078469147924;1,56548176808982;1,55043975895779;1,6994478494639;1,64139438209641;1,38192595057967;1,27794234258554;1,20545719321839;1,14772974059835;1,12127355662386;1,10024288112272;1,09983264561857;1,1175796402683;1,12722209708688;1,31344764557553;1,54909456065918;1,79260591785613;2,04528800475948;2,25296689958238;2,45700575873798;2,78635594327374;3,11547971200306;3,52890332791587;3,91054995245047;4,31943288684415;4,73659174146163;5,18106170396136;5,65883686004507;6,1877870267573;6,81683678525946;7,4827151405569;7,78174184197046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,15127560828189;1,11760735056111;;1,15713328103261;0,934710785567705;0,957824839820447;0,935146883001548
2023;"Kapitalanlagen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Nettoverzinsung";;;;0;0,0383852113714811;0,0409165201378152;0,0386;0,039559907770071;;0,0454;0,043929751251666;0,0408662600937291;0,0325511921353842;0,0331672137013395;0,0320284861931891;0,033786489836907;0,0307255015778913;0,0220160261207268;0,0268118371964532;0,0268647228129802;0,0253998932939176;0,0252252206139021;0,0258237588414072;0,0261838459072954;0,0264015211951675;0,026737997971124;0,0268783921727656;0,0271984188702309;0,023065724763559;0,0271949660154331;0,0275190045257117;0,027768537933987;0,0279021484509103;0,0279599144607894;0,0280519495270801;0,0285883410204668;0,0289691479190679;0,0290412136839548;0,0242411883451964;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0;0;0
2023;"Rendite 10-jährige Bundesanleihe";;;;;;0,0296;0,01829;0,015;0,0193;0,015;0,006;0,002;0,00427;0,006;-0,0019;-0,001;-0,0025;-0,0015;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;-5e-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Stille Reserven/Stille Lasten";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Stille Reserven";;;;;;5251300,08999999;18270095,23;0;0;48091092,3532163;52900000;66100000;67200000;18677459,0007693;68345529,20065;100374072,012586;92912402,7411159;-99348204,8051226;-178080087,437507;-97320837,5095123;-107826238,326443;-117787765,750051;-113661072,412475;-109574849,019558;-104757433,278735;-99928790,6791707;-95088783,138571;-89136329,4412244;-83172229,5221264;-77196340,1408191;-70319783,1437781;-63431144,8963703;-56530276,8072882;-49364526,7746919;-42186244,8741418;-34995276,9636621;-27453080,951546;-19897884,9343895;-12329529,0121308;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Stille Lasten";;;;;;-4977982,03999999;-9061059,36000001;0;0;-1498256,78504331;2800000;8e+05;2e+06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Saldo Bewertungsreserven";;;;0;0;273318,050000004;9209035,86999999;0;0;46592835,5681729;50100000;65300000;65200000;38500000;110100000;159833642;96853473;-99348204,8051226;-178080087,437507;-97320837,5095123;-107826238,326443;-117787765,750051;-113661072,412475;-109574849,019558;-104757433,278735;-99928790,6791707;-95088783,138571;-89136329,4412244;-83172229,5221264;-77196340,1408191;-70319783,1437781;-63431144,8963703;-56530276,8072882;-49364526,7746919;-42186244,8741418;-34995276,9636621;-27453080,951546;-19897884,9343895;-12329529,0121308;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0;0;0
2023;"Zinszusatzreserve (Bilanzwert)";;;;;;;;0;0;-4779350,87;-10571693,12;-17356684,77;-26319835,98;-32219580,99;-38932996,6;-46674834,48;-55889695,8;-56372223,42;-57484295,24689;-58578938,9183072;-59437577,772234;-54301070,208554;-48362460,1101807;-43266868,6754873;-38525491,651692;-36042505,9417972;-34523875,9054759;-29621087,7256828;-22699345,5200001;-17020671,7963976;-13555261,8391132;-10383220,3772;-7781408,20234543;-5692126,38162092;-3833495,53434593;-2406610,82049382;-1143894,69134274;-260240,281678327;-3,474997356534e-08;-3,474997356534e-08;-3,474997356534e-08;-3,474997356534e-08;-3,474997356534e-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Zinszusatzreserve (Bilanzwert)";"Aufwand";;;;;;;0;0;-4779350,87;-5792342,25;-6784991,65;-8963151,21;-5899745,01;-6713415,61;-7741837,88;-9214861,32;-482527,620000012;-1112071,82689003;-1094643,67141716;-858638,853926807;5136507,56367997;5938610,09837332;5095591,43469341;4741377,02379532;2482985,70989481;1518630,03632133;4902788,17979308;6921742,20568269;5678673,72360249;3465409,95728441;3172041,46191317;2601812,17485459;2089281,8207245;1858630,84727499;1426884,71385211;1262716,12915107;883654,409664418;260240,281678292;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Kosten";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Verwaltungskostenquote";;;;0,0210100346651262;0,0215622208181509;0,0198424687874037;0,0245852521324829;0,0189605681556379;0,0185411753023676;0,019015195483924;0,0185675660821867;0,0215111678926795;0,0225044838754409;0,0264829867976039;0,0240866852442228;0,0230684212992927;0,0282167688605026;0,0244730774417707;0,0255961923762019;0,0269826055020528;0,02876872275253;0,0309359916269744;0,0331148715026499;0,0357263128060707;0,0390950013672282;0,0428390453152582;0,0471870161254165;0,0521669728482674;0,0575086641063997;0,0638642744337699;0,0708010568644153;0,0781170644120079;0,0858220881002218;0,093845452801978;0,103631335825321;0,113603017356541;0,125773306681729;0,139757877161484;0,155492217737763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0264403765163129;0,0323551968245627;;0,0270016350881181;0,027527984972149;0,0244161346612927;0,0296083211424152
2023;"Abschlusskostenquote";;;;0,0224026586454453;0,020651312861249;0,0194342894942878;0,0212316524741146;0,0199161705258818;0,0195113086393341;0,0170530180925461;0,0176832625371518;0,0148034423564688;0,0198985714909339;0,0304002540245145;0,0341002671606743;0,0262746824008;0,0336104511996552;0,0328415035946672;0,0359087417689164;0,0400513472686009;0,0453374293874799;0,0512861722344045;0,057712690160165;0,0647416257619718;0,0723909290526384;0,0806727583872306;0,0895929361552432;0,0991506260965619;0,109338262676707;0,120141744371385;0,131540881629115;0,143510069190857;0,156019133950978;0,16903429590201;0,182519172429508;0,196435755843121;0,210745300065725;0,241079212340772;0,274973685038538;1,71650714779147;1,71650714779147;1,71650714779147;1,71650714779147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0233584623167908;0,0372814115502105;;0,0183005999694604;0,0342164289523798;0,0442788809441955;0,0631774489752264
2023;"Funktionsbereichskosten";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Verwaltungskosten";;;;879313,51;904339,39;847142,07;1055864,74;829073,44;827637,65;840472,93;802516,58;907610,67;914646,98;1035683,76;884369,74;808258,05;924922,46;763853,35;747947,76544117;753503,66624117;762949,78624117;772584,82624117;772584,82624117;772584,82624117;772584,82624117;772584,82624117;772584,82624117;772584,82624117;772584,82624117;772584,82624117;772584,82624117;772584,82624117;772584,82624117;772584,82624117;772584,82624117;772584,82624117;772584,82624117;772584,82624117;772584,82624117;953878,764937283;953878,764937283;953878,764937283;953878,764937283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;380458,16;238181,34;;570249,91;200499,88;393112,83;0
2023;"Abschlusskosten";;;;1917525,73;1412163;1706258,88;1640427,9;1848287,1;1473907,46;1023520,34;1117693,3;773336,31;686521,99;706552,44;598308,84;471682,45;390730,77;404798,54;364886,551829267;335280,767918847;313510,651669847;293789,505630847;274693,187764842;256838,130560127;240143,652073719;224534,314688927;209939,584234147;196293,511258928;183534,433027097;171604,694880336;160450,389713114;150021,114381762;140269,741946947;131152,208720396;122627,31515357;114656,539668588;107203,86459013;107203,86459013;107203,86459013;669213,855187765;669213,855187765;669213,855187765;669213,855187765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;184757,14;215784,35;;240350,78;176292,77;196502,24;0
2023;"Regulierungskosten";;;;59841,21;60053,21;74456,98;79262,48;413044,43;431406,9;416017,82;390782,39;389601,84;373729,73;449506,52;407681,87;348986,08;401537,07;342135,86;302316,877182986;302056,877182986;302056,877182986;302056,877182986;302056,877182986;302056,877182986;302056,877182986;302056,877182986;302056,877182986;302056,877182986;302056,877182986;302056,877182986;302056,877182986;302056,877182986;302056,877182986;302056,877182986;302056,877182986;302056,877182986;302056,877182986;302056,877182986;302056,877182986;354189,212385252;354189,212385252;354189,212385252;354189,212385252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;189979,95;89740,06;;284615,81;98506,91;189041,09;0
2023;"Kosten der Kapitalanlage";;;;303826,78;371480,7;353964,58;387565,92;655816,08;724015,95;794670,64;942580,26;984315,05;1189700,62;1169712,56;1371809,18;1429473,28;1453691,67;1094804,06;1076159,03961134;1074972,78961134;1365808,78961134;1365808,78961134;1194021,26370445;1203450,5319348;1207732,53397545;1211197,85380542;1206871,73225764;1202414,77132949;1197276,63379433;1194495,36591467;1187152,40631277;1182370,88966438;1177667,88134821;1172169,22701243;1166239,38581933;1159132,8590224;1147589,02048232;1131283,55387478;1131283,55387478;1073152,47458936;1073152,47458936;1073152,47458936;1073152,47458936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;739447,06;381177,81;;1100083,89;319934,68;592444,73;0
2023;"Unternehmen als Ganzes";;;;155656,83;867028,9;175344,87;199323,96;243068,35;278073;283135,53;284470,74;328485,96;323427,45;328017,67;280850,44;268292,23;275557,8;420006,85;433834,893571057;479156,643567057;479156,643567057;479156,643567057;479156,643567057;479156,643567057;479156,643567057;479156,643567057;479156,643567057;479156,643567057;479156,643567057;479156,643567057;479156,643567057;479156,643567057;479156,643567057;479156,643567057;479156,643567057;479156,643567057;479156,643567057;479156,643567057;479156,643567057;258303,072900339;258303,072900339;258303,072900339;258303,072900339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;152978,43;100550,74;;204891,11;74556,89;138018,33;0
2023;"Summe Funktionsbereichskosten";;;;3316164,06;3615065,2;3157167,38;3362445;3989289,4;3735040,96;3357817,26;3538043,27;3383349,83;3488026,77;3689472,95;3543020,07;3326692,09;3446439,77;3025598,66;2925145,12763582;2944970,7445214;3223482,7482724;3213396,6422334;3022512,79846051;3014087,00948614;3001674,53304038;2989530,51548556;2970609,663483;2952506,62957963;2934609,41381264;2919898,40778622;2901401,1430171;2886190,35103735;2871735,97028637;2857119,78272404;2842665,04796411;2827587,7456822;2808591,23206366;2792285,76545612;2792285,76545612;3308737,38;3308737,38;3308737,38;3308737,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1647620,74;1025434,3;;2400191,5;869791,13;1509119,22;0
