2022;"Nebenrechnung: Neubestand";"Für Nebenrechnung der Anteile Altbestand bitte aufklappen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"Risikoergebnis";"Risikoergebnis (inkl. RV-Ergebnis)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"Risikoergebnis";"Risikoergebnis (Sterblichkeit u. Sonstiges)";;;;;;;;;0,794156466051322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"KA";"Nebenrechnung: Zinstragende Passiva (inkl. AV 8)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. Deckungsrückstellung";;;;;;;;;;;0,706651683989652;0,693028854554689;0,670316192092129;0,658095724901853;0,652537156730792;0,646807666928123;0,640351853931181;0,634303173804363;0,627889733549834;0,623013949133777;0,617644432468572;0,610917779144278;0,604976743431884;0,597283814560197;0,589180218464543;0,580888325780294;0,572799727380884;0,564709336455936;0,556894484719411;0,547565980954049;0,538544939626987;0,527997002416969;0,517452755626376;0,505891078830286;1;1;1;1;1;1;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. noch nicht fällige Ansprüche an VN";;;;;;;;;;;0,0194934299078735;0,0241954886890301;0,0307678785095565;0,0256523268241999;0,0217160976597804;0,0183576876371483;0,0152154396515638;0,0121860383234147;0,00877917402372519;0,00587308115468499;0,00293670976253235;8,40936199453246e-06;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. Beitragsüberträge";;;;;;;;;;;0,451953775421516;0,512786199828652;0,575923085015735;0,576986670663008;0,578717829034812;0,583868047496102;0,590613827332485;0,598171892959825;0,605630445420559;0,61116613061201;0,616721208689649;0,622290860538572;0,627860154649263;0,633429448759955;0,638998742870647;0,644568036981339;0,650028610635057;0,655472135259976;0,660918351909275;0,666364512064102;0,67181067221893;0,67181067221893;0,682702992528585;0,688149152683413;1;1;1;1;1;1;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. Rückstellung f. noch nicht abgew. VF";;;;;;;;;;;0,735998211988331;0,797725238596735;0,830653360264391;0,860967799320751;0,890822608507328;0,921695096412267;0,952908823667347;0,984300177183912;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. angesammelte Überschüsse";;;;;;;;;;;0,634158585966329;0,628362768379264;0,632533855227592;0,628856182122821;0,625509843574898;0,622508354585426;0,619621330148232;0,616793871215123;0,613999153385189;0,611223211504186;0,608458380780861;0,605700264226963;0,602946244033753;0,600194712270582;0,597444655221735;0,594695419909774;0,591946578407344;0,589197846571791;0,586449034057465;0,583700012827263;0,580950696890994;0,580950696890994;0,57545097186728;0,572700501991446;1;1;1;1;1;1;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. RfB";;;;;;;;;;;0,414887165592526;0,400021192998264;0,399005777325072;0,34680027016238;0,301248187315034;0,25728154526893;0,21397022529878;0,171001828098626;0,128223534122798;0,0855556471550543;0,0429543187075913;0,000394308748887462;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"KA";"Ergebnis der Kapitalanlage";;;;;;;;;0,726822009853438;;0,70046686474061;0,688349142060757;0,674780412906868;0,661644515748177;0,648366730923155;0,635134419799976;0,621914738600031;0,608701593465893;0,595492010239316;0,58228444313329;0,569078045785828;0,555872334311983;0,542667021961762;0,529461933714598;0,516256960163085;0,503052031631069;0,489847103148003;0,476642145461987;0,463437139521037;0,45023207300396;0,437026938093827;0,437026938093827;0,410616446102341;0,397411085075621;1;1;1;1;1;1;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Übriges Ergebnis (Kosten und Sonstiges)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Kostenergebnis";;;;;;;;;;;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Sonstiges Ergebnis";;;;;;;;;;;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Risiko: vorzeitiger Abgang";;;;;;;;;;;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Unterschied aus Tarif-/ Normbeitrag";;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"Direktgutschrift";;;;;;;;;;0,710967673127805;;0,840425659735621;0,840425659735621;0,619436895355488;0,71901059982455;0,703725504452706;0,680078328904441;0,664025500065411;0,647864552196259;0,628574421023094;0,611094972780571;0,593477070989646;0,575740606602712;0,55790396599481;0,539983296284973;0,521992351634248;0,503942626151741;0,48584360981516;0,467703079802928;0,449527383062027;0,431321690199856;0,413090213908576;0,394836391866276;0,376563037210782;0,358272460878623;0,358272460878623;0,358272460878623;0,358272460878623;0,358272460878623;0,358272460878623;0,358272460878623;;;;;;;;
2022;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Risikoergebnis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Risikoergebnis";"1. Sterblichkeit";;;;;;;;;;;-938535,270999924;;-4691,70690000028;126359,352199998;1283532,53312111;-578519,518784673;-698707,805477949;85589,484285864;94849,1731375228;238474,246654204;612137,136690579;313941,886413838;495872,436653005;627035,55340089;494472,84812285;598786,224686287;599079,794341357;750498,282404744;732398,478613203;905265,202689111;920936,751652717;897130,61363941;1083796,7316664;1175153,14936141;1239213,67473027;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Risikoergebnis";"2. sonstiges";;;;;;;;;;;784239,546312699;;795941,528488661;773730,667198977;592544,112927233;568052,540923192;534846,963276197;504874,184727293;473603,431452976;437888,811927397;396508,852450312;354009,63982479;312745,75098452;278524,542470479;248222,249573205;222912,891257141;197286,166798734;174605,960447153;153938,854442804;137519,136750828;118750,598945257;102812,600504984;87860,7509143344;73546,8204106604;62473,1083967235;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Risikoergebnis";;;;;;;;;;;;-154295,724687225;-558524,474764375;791249,821588661;900090,019398974;1876076,64604834;-10466,9778614813;-163860,842201752;590463,669013157;568452,604590499;676363,058581601;1008645,98914089;667951,526238628;808618,187637525;905560,095871368;742695,097696055;821699,115943428;796365,961140092;925104,242851897;886337,333056006;1042784,33943994;1039687,35059797;999943,214144394;1171657,48258073;1248699,96977207;1301686,78312699;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Risikoergebnis";"Zuführung (>0)";;;;;;;;;;;0;0;712124,839429795;810081,017459077;1688468,98144351;0;0;531417,302111841;511607,344131449;608726,752723441;907781,390226803;601156,373614765;727756,368873773;815004,086284232;668425,587926449;739529,204349085;716729,365026083;832593,818566707;797703,599750406;938505,905495945;935718,615538176;899948,892729955;1054491,73432266;1123829,97279487;1171518,10481429;;;;;;0,9;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Nebenrechnung: Zinstragende Passiva (inkl. AV 8)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. Deckungsrückstellung";;;;;;;;;;;457574370,634734;485439852,51;494220394,57;510714709,05;523787561,115186;533499484,264863;540664105,248721;545630384,708708;548450673,65585;548509863,023907;543947947,411161;534514427,345745;523723190,691071;510134696,985984;494311433,732181;478328382,729108;461754487,609862;444602929,497337;427266499,444274;410442229,503467;393460900,500143;375686626,970552;356923143,02202;337043444,842208;316522724,197245;153205956,020835;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. noch nicht fällige Ansprüche an VN";;;;;;;;;;;2655,95000000001;2553,325;2866,87;1709,30855207425;663,391944184967;487,963244254637;392,667410718798;334,264390720542;289,728399154116;205,624721347469;92,2400137408347;0,236608584521963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. Beitragsüberträge";;;;;;;;;;;2056159,01;2224751,785;2352833,965;2242539,34961354;2144506,05956557;2057150,01478851;1963936,10091605;1889331,88350273;1824888,27223762;1728265,55050167;1610033,51909325;1458111,68523838;1315942,21291344;1197573,90656095;1072876,97816639;981790,897117223;902102,715559772;805082,406436412;731054,409521598;680039,899174111;635977,120033284;580124,999324304;534548,359532648;493952,507133195;652828,166434838;311678,679445195;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. Rückstellung f. noch nicht abgew. VF";;;;;;;;;;;859469,916029928;1066228,80456081;1121835,6520037;1200780,79515385;1401822,99890999;1450404,79641425;1499523,57756103;1548921,87628649;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;786813,775;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. angesammelte Überschüsse";;;;;;;;;;;166799,264019258;161001,609397953;159825,257832105;156312,05509872;156567,612474168;158463,360058753;161239,549979988;164589,667636113;168239,857185995;172027,715850242;175906,903489744;179875,296768373;183935,665282356;188084,554918905;192321,604388197;196645,162907289;201058,76838596;205562,227703283;210151,013449449;214819,02958583;219571,306286334;225366,72978691;228871,782128479;233272,930597232;416917,201851027;210884,301077939;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. RfB";;;;;;;;;;;5604685,14427011;5203737,17437538;5159154,98518709;4454683,30060212;3828026,27692629;3236816,8592204;2726574,9616101;2322292,1807901;1859943,82245107;1412232,70828676;915352,863748554;10779,328069349;0;0;0;0;0;0;0;0;0;0;0;0;114892037,278753;118081046,711494;118081046,711494;118081046,711494;118081046,711494;118081046,711494;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittleres Eigenkapital (ohne Nachrangdarlehen)";;;;;;;;;;;16783441,086525;16546518,5571429;16037754,6500389;16090872,2109697;16281230,1509096;16154445,8132317;16025225,2410581;15905568,2113986;15776141,4762204;15684784,891514;15580486,0084732;15441347,6543715;15321432,9163552;15156468,6365387;14980293,5802515;14798511,1852302;14621088,8209302;14442811,7517737;14270786,5159927;14059115,7861814;13854421,8789264;13609469,1244508;13363556,883757;13090263,549517;25925656,04;21688606,5314502;15914507,5143505;12890408,4972509;9866309,48015119;6842210,46305153;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittlere nachrangigen Verbindlichkeiten";;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittlere Rückstellungen";;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittleres passives Rückversicherungsgeschäft";;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Ordentliche und ausserordentliche Erträge aus Kapitalanlagen";;;;;;;;;;;16575661,7031291;16918273,4083501;20429524,6368962;17276459,1196237;14344330,4238232;15144766,6349743;15586806,8083434;16032684,3957399;15882085,9636493;15899874,5690669;15867139,0325289;15657727,384646;15496756,6185732;15104375,6278703;14767549,2595096;14291381,8729201;13791221,0503964;13408398,734626;12989893,1512108;12533424,4509698;12039500,2511972;11522579,9295409;11120305,5476576;10533157,5547825;13494613,2385706;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Aufwendungen für Kapitalanlagen";;;;;;;;;;;-821730,840799598;-974713,887472195;-3164240,7409619;-1033243,73725376;-2410326,89155403;-712595,65734357;-703905,592871347;-1325263,90258316;-1623360,32155713;-1613064,14822616;-1592128,85158078;-1562882,45298749;-1535488,91141468;-1496854,24960687;-2973700,81393289;-1421805,30659074;-1381894,34944105;-1339223,58866566;-1297970,93860499;-1256186,44325566;-1213101,56469218;-1167610,86944182;-1118346,34070789;-1064520,5678119;-5087806,57340209;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Ergebnis der Kapitalanlage";;;;;;;;;;;15753930,8623295;15943559,5208779;17265283,8959343;16243215,3823699;11934003,5322692;14432170,9776307;14882901,2154721;14707420,4931568;14258725,6420922;14286810,4208407;14275010,1809481;14094844,9316585;13961267,7071585;13607521,3782635;11793848,4455767;12869576,5663293;12409326,7009553;12069175,1459603;11691922,2126058;11277238,0077142;10826398,6865051;10354969,060099;10001959,2069497;9468636,98697061;8406806,66516854;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"anzurechende Kapitalerträge in %";;;;;;;;;;;0,965255097538039;0,967596803845568;0,969046417198868;0,965072534071286;0,963942442169069;0,964785364363146;0,965484243340338;0,966072373485604;0,966528737998723;0,966829173583127;0,966936264749824;0,966849617961498;0,966683920594797;0,966374500674861;0,965924388505967;0,965449271172679;0,964963274466161;0,964411721065051;0,963810790439886;0,963237061371955;0,962640579511182;0,962003151241707;0,958070081639218;0,957179014807806;0,943637892075451;0,926300669209038;0,881231078103329;0,901578489169981;0,922887742476109;0,945228689854833;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"anzurechende Kapitalerträge";;;;;;;;;;;15206562,0711254;15387594,015421;16730861,5012764;15675881,0305294;11503692,5097499;13923947,3352047;14369206,6187291;14208432,6236748;13781468,1003214;13812905,1123202;13803025,0236317;13627595,4374006;13496133,0036295;13149961,6773419;11391965,8479257;12424923,3162636;11974544,5272742;11639653,9743511;11268800,7894933;10862653,5989427;10421930,7055963;9961512,86682565;9582577,87395446;9063180,62276128;7932981,3206055;-994061,85537546;-945695,312151638;-967531,186689302;-990399,264606425;-1014374,50757057;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"90 % des Ergebnis der Kapitalanlage";;;;;;;;;;;13685905,8640129;13848834,6138789;15057775,3511488;14108292,9274765;10353323,2587749;12531552,6016842;12932285,9568562;12787589,3613073;12403321,2902892;12431614,6010882;12422722,5212685;12264835,8936605;12146519,7032666;11834965,5096077;10252769,2631331;11182430,9846373;10777090,0745468;10475688,576916;10141920,710544;9776388,23904845;9379737,63503671;8965361,58014308;8624320,08655901;8156862,56048515;7139683,18854495;0;0;0;0;0;0,9;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"rechnungsmäßige Zinsen gesamt";;;;;;;;;;;13390960,9866847;-15301480,5;-14333366,01;-14753469,4;-15255216,2453853;-15409131,719009;-15416105,8980762;-15580895,1342064;-15586237,49533;-15574149,459674;-15498575,7933635;-14958503,250073;-14680333,1453135;-14260866,2732748;-13688313,2932945;-13229369,7196436;-12686922,1956719;-12213576,4983638;-11644528,8760024;-11234608,3153248;-10641648,5223335;-10123748,9598934;-9673677,74316113;-9149483,6902785;-8538270,77257031;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Aufwand Zinszusatzreserve";;;;;;;;;;;-2188210,29;;-1228024,94;-1911539,55;-1193018,33759243;-1108040,45535433;-996218,631887211;-867221,740561776;-729122,819717417;-575090,677516421;-236416,631060196;-81638,852394285;1448,95141582232;305984,966199042;318383,913577531;446934,209715296;493443,710381224;647830,185311196;633467,733961736;716348,191087235;776740,103535758;1995364,11168083;2638684,76936106;2578003,188365;2384352,96814366;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Zuführung (>0)";0;0;0;0;0;0;0;0;;;24888656,5606976;-2950911,49730091;0;-989127,919470558;-4944542,07322785;-2593224,83915864;-2043117,91123439;-2239684,25109335;-2533892,21472608;-2336335,02487024;-1931967,40079205;-1412546,66506673;-1182751,19026822;-804919,629733906;-1977963,53179129;-357512,193664697;-218933,958016515;0;0;0;0;836976,731930472;1589327,11275895;1585382,05857165;985765,384118304;-994061,85537546;-945695,312151638;-967531,186689302;-990399,264606425;-1014374,50757057;;;;;;;;
2022;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Übriges Ergebnis (Kosten und Sonstiges)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Kostenergebnis";;;;;;;;;;;450591,39378511;531103,492695543;612289,211680423;472711,249768546;485984,698910427;104013,172253816;105011,198479951;104269,910625285;103462,443597917;95410,3985713344;74330,1537285104;91278,2941855422;80113,1397319906;69358,1193740666;89298,5928996914;83258,2954883684;78680,8523052149;48414,9308567457;48389,6899801441;51721,1408358291;-28582,7715351682;-52831,2380466159;-45417,8706746433;-40443,1099211002;-39891,35039497;-1114945,3885032;-1114945,3885032;-1114945,3885032;-1114945,3885032;-1114945,3885032;;;;;;;;
2022;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Sonstiges Ergebnis";;;;;;;;;;;-148021,098127726;207113,620000008;280310,319691513;-91584,9369286706;-291153,905357613;-291018,544769671;-290725,915211664;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;18265,2736838378;18265,2736838378;18265,2736838378;18265,2736838378;18265,2736838378;;;;;;;;
2022;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Risiko: vorzeitiger Abgang";;;;;;;;;;;-58884,4800000472;-58884,4800000467;-258813,65806703;-303077,260000139;39006,3691086823;37668,6860996927;36593,8832383393;34973,2957352845;32355,7330181238;30076,0323641284;27974,9432454035;26260,098589799;24304,7458214875;22692,5771070403;20803,3526835034;18144,0925948091;16380,8082591948;14156,7722633333;12145,4533302275;10904,1689966116;9471,29964820502;8371,17034550608;6997,09946142341;6040,52499811942;5214,51906900223;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Unterschied aus Tarif-/ Normbeitrag";;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Summe";;;;;;;;;;;243685,815657336;679332,632695504;633785,873304906;78049,0528397365;233837,162661496;-149336,686416162;-149120,833493374;-132853,666498127;-136278,696242656;-146610,441923234;-169791,775884783;-154558,480083356;-167678,987305219;-180046,17637759;-161994,927275502;-170694,484775519;-177035,212294287;-209525,169738618;-211561,729548325;-209471,563026256;-291208,34474566;-316556,940559807;-310517,644071917;-306499,457781678;-306773,704184665;-1096680,11481936;-1096680,11481936;-1096680,11481936;-1096680,11481936;-1096680,11481936;;;;;;;;
2022;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Zuführung (>0)";;;;;;;;;;;121842,907828668;369108,556347775;316892,936652453;39024,5264198682;116918,581330748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;;;;;;;
2022;"Nebenrechnung: Altbestand";"Mindestzuführung - Gesamt vor DG";;;;;;;;;;;;25010499,4685262;0;1029017,77608225;0;0;0;0;0;0;0;0;0;0;10084,4565503257;0;382017,010684388;497795,407009567;832593,818566707;797703,599750406;938505,905495945;935718,615538176;1736925,62466043;2643818,8470816;2709212,03136652;2157283,48893259;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Direktgutschrift";;;;;;;;;;;;36372,53;74450,3929189393;100641,268955207;104205,235568262;185930,458940346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63851,3027485964;275702,459430726;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Mindestzuführung - Gesamt nach DG";;;;;;;;;;;;24974126,9385262;-74450,3929189393;928376,507127041;-104205,235568262;-185930,458940346;0;0;0;0;0;0;0;0;10084,4565503257;0;382017,010684388;497795,407009567;832593,818566707;797703,599750406;938505,905495945;935718,615538176;1736925,62466043;2643818,8470816;2645360,72861792;1881581,02950187;;;;;;;;;;;;;
2023;"Gesamtberechnung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Neubestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Neubestand";"NB - Zuführung aus dem Risikoergebnis";;;;;;;;;;;;0;391501,188742518;0;0;66125,7753599513;319498,112067508;330870,168911673;343528,377125135;354555,667065697;363000,166931175;374842,069967051;377511,677832777;384549,589826735;394874,343078637;412737,24935498;424744,477569674;442720,202675205;465103,973086605;497311,984253738;511596,502382152;546430,165851804;578848,179818263;622407,229437424;659570,545515223;703162,578228339;750955,007457236;;;;;;;;;;;;
2023;"Neubestand";"NB - Zuführung aus dem Kapitalanlageergebnis";;;;;;;;;;;;6610655,49525436;-73032,1208642712;-3437144,36854286;23021413,9444554;299346,107523191;912894,414275919;1083630,31518214;878289,736271027;6788501,77137867;7361095,38489647;5811755,99081495;5510232,70934988;4133266,32890353;3294907,54824125;3388479,70255069;1953867,59646748;3529262,46195967;3229883,90289092;3516712,62721317;3764254,32476718;3975646,05167161;4213164,10776876;4562481,08538811;4928408,28583;1578733,53267074;263981,29096784;;;;;;;;;;;;
2023;"Neubestand";"NB - Zuführung aus dem übrigen Ergebnis";;;;;;;;;;;;98286,3321713359;115847,653652229;218262,758347585;189320,053580008;0;0;8403,41095989737;5695,43173756423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2023;"Neubestand";"Mindestzuführung im Neubestand";;;;;;;;;;;;6708941,82742569;434316,721530476;0;23210733,9980354;365471,882883142;1232392,52634343;1422903,89505371;1227513,54513373;7143057,43844437;7724095,55182765;6186598,060782;5887744,38718266;4517815,91873026;3689781,89131988;3801216,95190567;2378612,07403715;3971982,66463488;3694987,87597752;4014024,61146691;4275850,82714934;4522076,21752342;4792012,28758702;5184888,31482553;5587978,83134522;2281896,11089908;1014936,29842508;;;;;;;;;;;;
2023;"Altbestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Altbestand";"AB - Zuführung aus dem Risikoergebnis";;;;;;;;;;;;0;0;712124,839429795;810081,017459077;1773500,01189005;54600,9738197326;0;480509,175514796;456691,072190009;608421,562818423;851391,679525445;540327,642540242;748188,302875819;696020,289385872;650869,942448156;721089,981554288;732815,94697653;814095,606314905;768201,178069719;883326,960354298;932866,31933869;891663,726251174;1004260,70258603;1112222,76814293;1133539,73640602;1262685,5271326;;;;;;;;;;;;
2023;"Altbestand";"AB - Zuführung aus dem Kapitalanlageergebnis";;;;;;;;;;;;24888656,5606976;-2950911,49730091;0;24870394,0474516;-2887122,58515653;-1971347,71659346;-1736487,41839727;-2419532,35273619;-2287718,48656567;-1800444,48898271;-1372310,35444988;-850870,489920559;-654137,519430862;-197138,594102024;2237273,76597985;2613523,80777951;3259711,88704574;1420197,77864084;1064087,29835033;1133862,89800697;744621,794348257;617250,405027437;341331,37254101;303861,815651357;2765412,74446903;0;;;;;;;;;;;;
2023;"Altbestand";"AB - Zuführung aus dem übrigen Ergebnis";;;;;;;;;;;;121842,907828668;369108,556347775;316892,936652453;39024,5264198682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2023;"Altbestand";"Mindestzuführung im Altbestand";;;;;;;;;;;;25010499,4685262;0;1029017,77608225;25719499,5913305;0;0;0;0;0;0;0;0;94050,7834449564;498881,695283848;2888143,708428;3334613,7893338;3992527,83402227;2234293,38495574;1832288,47642005;2017189,85836127;1677488,11368695;1508914,13127861;1345592,07512704;1416084,58379429;3898952,48087505;1262685,5271326;;;;;;;;;;;;
2023;"Reduzierung der Mindestzuführung nach §9 MindZV";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Reduzierung der Mindestzuführung nach §9 MindZV";"Vorraussetzung Solvabilitätsbedarf erfüllt?";;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
