2022;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Übriges Ergebnis (Kosten und Sonstiges)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Kostenergebnis";;;;;;;;;;;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;0,563877544563363;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Sonstiges Ergebnis";;;;;;;;;;;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;0,693566453372557;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Risiko: vorzeitiger Abgang";;;;;;;;;;;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;0,404938888313107;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Unterschied aus Tarif-/ Normbeitrag";;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Anteile Altbestand";"Direktgutschrift";;;;;;;;;;0,710967673127805;;0,840425659735621;0,840425659735621;0,619436895355488;0,71901059982455;0,703725504452706;0,680078328904441;0,664025500065411;0,647864552196259;0,628574421023094;0,611094972780571;0,593477070989646;0,575740606602712;0,55790396599481;0,539983296284973;0,521992351634248;0,503942626151741;0,48584360981516;0,467703079802928;0,449527383062027;0,431321690199856;0,413090213908576;0,394836391866276;0,376563037210782;0,358272460878623;0,358272460878623;0,358272460878623;0,358272460878623;0,358272460878623;0,358272460878623;0,358272460878623;;;;;;;;
2022;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Risikoergebnis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Risikoergebnis";"1. Sterblichkeit";;;;;;;;;;;-938535,270999924;;-4691,70690000028;126359,352199998;1283532,53312111;-578533,206413425;-698716,243249637;85586,5400515215;94850,7137789403;238487,170833846;612136,225855836;313940,951827989;495871,481952205;627034,581993093;494471,86097563;598785,231271916;599078,794597645;750497,272895102;732397,466434662;905264,180567534;920935,72510893;897129,573291912;1083795,67871078;1175152,06946125;1239212,56508364;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Risikoergebnis";"2. sonstiges";;;;;;;;;;;784239,546312699;;795941,528488661;773730,667198977;592544,112927233;568052,540923192;534846,963276197;504874,184727293;473603,431452976;437888,811927397;396508,852450312;354009,63982479;312745,75098452;278524,542470479;248222,249573205;222912,891257141;197286,166798734;174605,960447153;153938,854442804;137519,136750828;118750,598945257;102812,600504984;87860,7509143344;73546,8204106604;62473,1083967235;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Risikoergebnis";;;;;;;;;;;;-154295,724687225;-558524,474764375;791249,821588661;900090,019398974;1876076,64604834;-10480,6654902337;-163869,27997344;590460,724778815;568454,145231917;676375,982761243;1008645,07830615;667950,591652779;808617,232936725;905559,124463572;742694,110548835;821698,122529056;796364,96139638;925103,233342255;886336,320877465;1042783,31731836;1039686,32405419;999942,173796896;1171656,42962511;1248698,88987192;1301685,67348037;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Risikoergebnis";"Zuführung (>0)";;;;;;;;;;;0;0;712124,839429795;810081,017459077;1688468,98144351;0;0;531414,652300933;511608,730708725;608738,384485119;907780,570475534;601155,532487501;727755,509643053;815003,212017215;668424,699493952;739528,310276151;716728,465256742;832592,91000803;797702,688789719;938504,985586525;935717,691648768;899947,956417207;1054490,7866626;1123829,00088472;1171517,10613233;;;;;;0,9;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Nebenrechnung: Zinstragende Passiva (inkl. AV 8)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. Deckungsrückstellung";;;;;;;;;;;457574370,634734;485439852,51;494220394,57;510714709,05;523787561,115186;533499484,264863;540664105,248721;545630384,708708;549401856,68085;552292884,385304;549546625,794988;539965401,691677;529010949,286504;515241829,820898;499224257,311011;483047338,044705;466274873,122155;448923809,77721;431391204,697394;414376570,176371;397207346,111355;379819635,232754;362321761,572489;343897059,582503;324607680,201874;157529582,722533;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. noch nicht fällige Ansprüche an VN";;;;;;;;;;;2655,95000000001;2553,325;2866,87;1709,30855207425;663,391944184967;487,963244254637;392,667410718798;334,264390720542;289,728399154116;205,624721347469;92,2400137408347;0,236608584521963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. Beitragsüberträge";;;;;;;;;;;2056159,01;2224751,785;2352833,965;2242539,34961354;2144506,05956557;2057150,01478851;1963936,10091605;1889331,88350273;1824888,27223762;1728265,55050167;1610033,51909325;1458111,68523838;1315942,21291344;1197573,90656095;1072876,97816639;981790,897117223;902102,715559772;805082,406436412;731054,409521598;680039,899174111;635977,120033284;580124,999324304;534548,359532648;493952,507133195;652828,166434838;311678,679445195;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. Rückstellung f. noch nicht abgew. VF";;;;;;;;;;;859469,916029928;1066228,80456081;1121835,6520037;1200780,79515385;1401822,99890999;1450404,79641425;1499523,57756103;1548921,87628649;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;1573627,55;786813,775;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. angesammelte Überschüsse";;;;;;;;;;;166799,264019258;161001,609397953;159825,257832105;156312,05509872;156567,612474168;158463,360058753;161239,549979988;164589,667636113;168239,857185995;172027,715850242;175906,903489744;179875,296768373;183935,665282356;188084,554918905;192321,604388197;196645,162907289;201058,76838596;205562,227703283;210151,013449449;214819,02958583;219571,306286334;225366,72978691;228871,782128479;233272,930597232;416917,201851027;210884,301077939;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. RfB";;;;;;;;;;;5604685,14427011;5203737,17437538;5159154,98518709;4454683,30060212;3828026,27692629;3258023,67399001;2705629,5021356;2191609,95381297;1713503,7295747;1211727,50282325;651572,54337754;6452,52978677543;0;0;0;0;0;0;0;0;0;0;0;0;50376667,2685014;51159186,6204013;51159186,6204013;51159186,6204013;51159186,6204013;51159186,6204013;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittleres Eigenkapital (ohne Nachrangdarlehen)";;;;;;;;;;;16783441,086525;16546518,5571429;16037754,6500389;16090872,2109697;16281230,1509096;16154445,8132317;16025225,2410581;15905568,2113986;15850190,3422938;15849427,85709;15687280,9972401;15507788,9839387;15358893,6879426;15166170,6015903;14964164,8462382;14766322,8657366;14568132,5446578;14375081,8690901;14192717,9397226;13982958,4178052;13780269,1419416;13557697,7077152;13348895,6274999;13112558,0334611;25925656,04;21688606,5314502;15914507,5143505;12890408,4972508;9866309,48015118;6842210,46305152;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittlere nachrangigen Verbindlichkeiten";;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittlere Rückstellungen";;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittleres passives Rückversicherungsgeschäft";;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Ordentliche und ausserordentliche Erträge aus Kapitalanlagen";;;;;;;;;;;16575661,7031291;16918273,4083501;20429524,6368962;17276459,1196237;14344330,4238232;15250288,6440463;15252496,1402272;15532976,4224732;15297444,9720302;15106829,4389239;14838708,1404568;14463065,106975;14068829,6022215;13641698,6677235;13242617,2025196;12861941,2137395;12482221,3199922;12005498,5290124;11534708,8638548;11126267,0466965;10725657,3280747;10316690,0805487;9852487,97246843;9429641,16536235;10434710,1279912;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Aufwendungen für Kapitalanlagen";;;;;;;;;;;-821730,840799598;-974713,887472195;-3164240,7409619;-1033243,73725376;-2410326,89155403;-712553,372263857;-703959,253587628;-1326112,89623069;-1628815,59224004;-1628912,17115503;-1616194,53147676;-1591139,87049336;-1567887,96917989;-1533718,68164364;-1499908,28223157;-1463691,39549223;-1428322,62386789;-1390225,52645958;-1353990,59549186;-1317265,14928526;-1279060,50226104;-1240015,8248031;-1200046,03279727;-1156142,69511776;-5087806,57340209;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Ergebnis der Kapitalanlage";;;;;;;;;;;15753930,8623295;15943559,5208779;17265283,8959343;16243215,3823699;11934003,5322692;14537735,2717824;14548536,8866395;14206863,5262425;13668629,3797902;13477917,2677689;13222513,60898;12871925,2364817;12500941,6330416;12107979,9860799;11742708,920288;11398249,8182472;11053898,6961243;10615273,0025528;10180718,2683629;9809001,89741127;9446596,82581368;9076674,2557456;8652441,93967116;8273498,47024459;5346903,55458906;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"anzurechende Kapitalerträge in %";;;;;;;;;;;0,965255097538039;0,967596803845568;0,969046417198868;0,965072534071286;0,963942442169069;0,964788718021213;0,965480422539406;0,96604357859834;0,966467274876058;0,966723086009008;0,966766848245672;0,966598479355182;0,966332424936685;0,965903743200203;0,965369206443929;0,964801835652285;0,964166184864344;0,963447942786438;0,962654127280517;0,961869230893254;0,96104490551631;0,960161773150812;0,955800392396802;0,954516153458931;0,935756562689588;0,906388232019052;0,762731012215041;0,798743325799756;0,838324796837467;0,882033695615868;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"anzurechende Kapitalerträge";;;;;;;;;;;15206562,0711254;15387594,015421;16730861,5012764;15675881,0305294;11503692,5097499;14025842,9757947;14046327,5406429;13724449,2815496;13210282,9879767;13029413,7740717;12783087,8076391;12441983,3599568;12080065,2422491;11695143,1911477;11336049,5918805;10997052,3478683;10657795,3337191;10227262,9364259;9800510,4597197;9434977,11089345;9078603,75391478;8715075,64770902;8270007,40112824;7897187,93546621;5003400,091275;-972692,774129922;-818526,673204619;-857173,376643745;-899650,330235751;-946556,643121368;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"90 % des Ergebnis der Kapitalanlage";;;;;;;;;;;13685905,8640129;13848834,6138789;15057775,3511488;14108292,9274765;10353323,2587749;12623258,6782153;12641694,7865786;12352004,3533946;11889254,689179;11726472,3966645;11504779,0268752;11197785,0239611;10872058,7180242;10525628,872033;10202444,6326925;9897347,11308143;9592015,80034717;9204536,64278334;8820459,41374773;8491479,3998041;8170743,3785233;7843568,08293812;7443006,66101542;7107469,14191959;4503060,0821475;0;0;0;0;0;0,9;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"rechnungsmäßige Zinsen gesamt";;;;;;;;;;;13390960,9866847;-15301480,5;-14333366,01;-14753469,4;-15255216,2453853;-15409131,7192437;-15416105,8990527;-15580895,135956;-15586237,4972034;-15574149,4586976;-15498575,78887;-14958503,2455356;-14680333,1412001;-14260866,2698451;-13688313,290851;-13229369,7183876;-12686922,195655;-12213576,4999099;-11644528,8795172;-11234608,3211036;-10641648,5308021;-10123748,9715213;-9673677,75840131;-9149483,70963267;-8538270,7966434;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Aufwand Zinszusatzreserve";;;;;;;;;;;-2188210,29;;-1228024,94;-1911539,55;-1193018,33759243;-1108040,45535433;-996218,631887211;-867221,740561776;-2631488,86971723;-4336401,30031109;-106420,053124384;83772,6454600798;162468,954559398;506216,484092654;506770,907851765;646283,741907128;691233,784796637;849050,575737294;824597,397041988;905947,688436588;962930,729571469;1036048,18366536;1066780,12084381;1239915,45722915;1259758,17061088;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Zuführung (>0)";0;0;0;0;0;0;0;0;;;24888656,5606976;-2950911,49730091;0;-989127,919470558;-4944542,07322785;-2491329,1988033;-2365996,990297;-2723667,59496815;-5007443,37894398;-6881136,98493704;-2821908,03435522;-2432747,24011871;-2437798,94439163;-2059506,59460468;-1845492,79111875;-1586033,62861223;-1337893,0771393;-1137262,98774663;-1019421,02275552;-893683,521773577;-600114,047315872;-372625,140146929;-336890,236429261;-12380,3169373118;-2275112,53475753;-972692,774129922;-818526,673204619;-857173,376643745;-899650,330235751;-946556,643121368;;;;;;;;
2022;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Übriges Ergebnis (Kosten und Sonstiges)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Kostenergebnis";;;;;;;;;;;450591,39378511;531103,492695543;612289,211680423;472711,249768546;485984,698910427;104013,172253816;105011,198479951;104269,910625285;103462,443597917;95410,3985713344;74330,1537285104;91278,2941855422;80113,1397319906;69358,1193740666;89298,5928996914;83258,2954883684;78680,8523052149;48414,9308567457;48389,6899801441;51721,1408358291;-28582,7715351682;-52831,2380466159;-45417,8706746433;-40443,1099211002;-39891,35039497;-1114945,3885032;-1114945,3885032;-1114945,3885032;-1114945,3885032;-1114945,3885032;;;;;;;;
2022;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Sonstiges Ergebnis";;;;;;;;;;;-148021,098127726;207113,620000008;280310,319691513;-91584,9369286706;-291153,905357613;-291018,544769671;-290725,915211664;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;-272096,872858697;18265,2736838378;18265,2736838378;18265,2736838378;18265,2736838378;18265,2736838378;;;;;;;;
2022;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Risiko: vorzeitiger Abgang";;;;;;;;;;;-58884,4800000472;-58884,4800000467;-258813,65806703;-303077,260000139;39006,3691086823;37591,5627279854;36553,8322733999;34960,3839670708;32362,4043494815;30132,8396482693;27971,5988003128;26256,6615274226;24301,4405961573;22689,4366270703;20800,5631159395;18141,1821054717;16377,80263808;14153,6589589373;12142,259208216;10900,8964322574;9467,96884430107;8367,76661023055;6993,65396061502;6037,02223565805;5210,99212118772;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Unterschied aus Tarif-/ Normbeitrag";;;;;;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Summe";;;;;;;;;;;243685,815657336;679332,632695504;633785,873304906;78049,0528397365;233837,162661496;-149413,80978787;-149160,884458313;-132866,578266341;-136272,024911298;-146553,634639093;-169795,120329874;-154561,917145732;-167682,292530549;-180049,31685756;-161997,716843066;-170697,395264857;-177038,217915402;-209528,283043014;-211564,923670337;-209474,83559061;-291211,675549564;-316560,344295082;-310521,089572725;-306502,960544139;-306777,231132479;-1096680,11481936;-1096680,11481936;-1096680,11481936;-1096680,11481936;-1096680,11481936;;;;;;;;
2022;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Zuführung (>0)";;;;;;;;;;;121842,907828668;369108,556347775;316892,936652453;39024,5264198682;116918,581330748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;;;;;;;
2022;"Nebenrechnung: Altbestand";"Mindestzuführung - Gesamt vor DG";;;;;;;;;;;;25010499,4685262;0;1029017,77608225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44821,4638129481;335603,644332897;527322,816270278;717600,550233339;1111448,68394741;0;;;;;;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Direktgutschrift";;;;;;;;;;;;36372,53;74450,3929189393;100641,268955207;104205,235568262;185930,458940346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63851,3027485964;275702,459430726;0;0;0;0;0;;;;;;;;
2022;"Nebenrechnung: Altbestand";"Mindestzuführung - Gesamt nach DG";;;;;;;;;;;;24974126,9385262;-74450,3929189393;928376,507127041;-104205,235568262;-185930,458940346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44821,4638129481;335603,644332897;527322,816270278;717600,550233339;1047597,38119882;-275702,459430726;;;;;;;;;;;;;
2023;"Gesamtberechnung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Neubestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Neubestand";"NB - Zuführung aus dem Risikoergebnis";;;;;;;;;;;;0;391501,188742518;0;0;66125,7753599513;319498,112067508;330866,207321926;343526,593861128;354553,992337815;363002,105433634;374859,240894456;377510,279659348;384548,120295515;394872,806348163;412735,632428515;424742,809161883;442718,491169575;465102,232294876;497310,219663947;511594,718183961;546428,351998643;578846,327032617;622405,32004305;659568,57481005;703160,547229877;750952,920523868;;;;;;;;;;;;
2023;"Neubestand";"NB - Zuführung aus dem Kapitalanlageergebnis";;;;;;;;;;;;6610655,49525436;-73032,1208642712;-3437144,36854286;23021413,9444554;299346,107523191;912894,414275919;1078279,09672452;979713,094412883;7590945,11652544;6012858,603926;4501373,33897825;350342,653496895;1081169,54330502;1361187,28408331;1388563,2221802;864618,700164881;1466684,98845713;1448225,87983764;1487540,0862506;1042202,43643733;239315,330755976;262625,488038016;249949,930074515;340551,239138341;-17829,9146635175;-1654706,91302991;;;;;;;;;;;;
2023;"Neubestand";"NB - Zuführung aus dem übrigen Ergebnis";;;;;;;;;;;;98286,3321713359;115847,653652229;218262,758347585;189320,053580008;0;0;8390,5992300264;5689,93760994329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2023;"Neubestand";"Mindestzuführung im Neubestand";;;;;;;;;;;;6708941,82742569;434316,721530476;0;23210733,9980354;365471,882883142;1232392,52634343;1417535,90327648;1328929,62588395;7945499,10886325;6375860,70935963;4876232,57987271;727852,933156243;1465717,66360054;1756060,09043147;1801298,85460871;1289361,50932676;1909403,47962671;1913328,11213251;1984850,30591455;1553797,15462129;785743,682754618;841471,815070633;872355,250117565;1000119,81394839;685330,63256636;0;;;;;;;;;;;;
2023;"Altbestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Altbestand";"AB - Zuführung aus dem Risikoergebnis";;;;;;;;;;;;0;0;712124,839429795;810081,017459077;1773500,01189005;54600,9738197326;0;480505,182031139;456687,747921959;608424,860816618;851418,790184589;540325,599635105;748186,312888758;696018,313347044;650867,983396985;721088,026918032;732814,033782566;814093,700473677;768199,319137363;883325,104833816;932864,497619099;891661,885459519;1004258,86206655;1112220,87852227;1133537,83518152;1262683,57590879;;;;;;;;;;;;
2023;"Altbestand";"AB - Zuführung aus dem Kapitalanlageergebnis";;;;;;;;;;;;24888656,5606976;-2950911,49730091;0;24870394,0474516;-2887122,58515653;-1971347,71659346;-1746647,86057368;-2232566,39999221;-2317276,84738011;-2165644,59847004;-2028594,71362259;-1739117,88406228;-1887027,09647655;-1551478,17607687;-1454845,82580318;-2095656,60870437;-1213933,34758095;-1537924,30854384;-1662402,59001881;-959867,130680282;-2000763,86823759;-1809014,67764448;-1719293,06089017;-1448103,50501;-876393,154001055;-4407329,21528772;;;;;;;;;;;;
2023;"Altbestand";"AB - Zuführung aus dem übrigen Ergebnis";;;;;;;;;;;;121842,907828668;369108,556347775;316892,936652453;39024,5264198682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2023;"Altbestand";"Mindestzuführung im Altbestand";;;;;;;;;;;;25010499,4685262;0;1029017,77608225;25719499,5913305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257144,681180462;0;;;;;;;;;;;;
2023;"Reduzierung der Mindestzuführung nach §9 MindZV";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Reduzierung der Mindestzuführung nach §9 MindZV";"Vorraussetzung Solvabilitätsbedarf erfüllt?";;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
2023;"Reduzierung der Mindestzuführung nach §9 MindZV";"Vorraussetzung negatives Kapitalanlageergebnis und ZZR-Aufbau erfüllt?";;;;;;;;;;;;0;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
2023;"Reduzierung der Mindestzuführung nach §9 MindZV";"Reduzierung möglich";;;;;;;;;;;;0;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
2023;"Berechnung reduzierte Mindestzuführung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Berechnung reduzierte Mindestzuführung";"anzurechnende Kapitalerträge NB+AB";;;;;;;;;;;;;22407040,3494511;24913413,0427335;;19389737,8943137;22265103,54949;;22410328,7986873;;;;22336219,6939804;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Berechnung reduzierte Mindestzuführung";"rechnungsmäßige Zinsen inkl. ZZR NB+AB";;;;;;;;;;;;;-32174407,09;-27181086,86;;-21299768,08;-22529775,5616102;;-22832370,9040413;;;;-22814063,008432;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Berechnung reduzierte Mindestzuführung";"Solvabilitätsbedarf";;;;;;;;;;;;;0;0;;0;0;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Berechnung reduzierte Mindestzuführung";"Risiko- und übriges Ergebnis NB+AB";;;;;;;;;;;;;679332,632695504;1861561,21158874;;2044028,6525;415665,650985823;;926970,737322407;;;;1019817,6436605;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Berechnung reduzierte Mindestzuführung";"Maximal reduzierte Mindestzuführung";;;;;;;;;;;;;0;0;;133998,466813678;150993,638865692;;504928,631968425;;;;541974,329208832;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Berechnung reduzierte Mindestzuführung";"Puffer Reduktion Mindestzuführung auf 0";;;;;;;;;;;;0;9088034,10785338;406112,605677714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
2023;"Antrag auf Reduktion nötig?";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"Antrag auf Reduktion nötig?";"Mindestzuführung (gesamt) ohne Reduktion nach DG";;;;;;;;;;;;;434316,721530476;928376,507127041;48785304,9393659;295478,707260994;1232392,52634343;1417535,90327648;1328929,62588395;7945499,10886325;6375860,70935963;4876232,57987271;727852,933156243;1465717,66360054;1756060,09043147;1801298,85460871;1289361,50932676;1909403,47962671;1913328,11213251;1984850,30591455;1553797,15462129;785743,682754618;841471,815070633;872355,250117565;1000119,81394839;942475,313746822;0;;;;;;;;;;;;
2023;"Antrag auf Reduktion nötig?";"Reduzierte Mindeszuführung";;;;;;;;;;;;;71930,74;116771,98;54170,66;133998,466813678;822335,995004217;1426319,08581843;1494061,50118403;7956760,21114488;7026924,19381526;6501957,31595333;2204718,66437375;2234744,95648999;2544305,82749181;2597931,19040449;1321076,14328196;2918788,26849239;3000073,82254738;3160263,31465299;2869159,23814986;834030,657048453;1024641,88936905;1259283,73642936;1727767,11619231;2091991,0516371;0;;;;;;;;;;;;
2023;"Antrag auf Reduktion nötig?";"Zuführung zur RfB";;;;;;;;;;;;;71930,74;116771,98;54170,66;18212,56;822335,995004217;1426319,08581843;1494061,50118403;7956760,21114488;7026924,19381526;6501957,31595333;2204718,66437375;2234744,95648999;2544305,82749181;2597931,19040449;1321076,14328196;2918788,26849239;3000073,82254738;3160263,31465299;2869159,23814986;834030,657048453;1024641,88936905;1259283,73642936;1727767,11619231;2091991,0516371;0;0;0;0;0;;;;;;;;
2023;"Antrag auf Reduktion nötig?";"Antragsstellung";;;;;;;;;;;;;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
2023;"Mindestzuführung GESAMT";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
