"Jahr";"A";"B";"C";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";"2026";"2027";"2028";"2029";"2030";"2031";"2032";"2033";"2034";"2035";"2036";"2037";"2038";"2039";"2040";"2041";"2042";"2043";"2044";"2045";"2046";"2047";"2014 HJ IST";"2014 Q1 IST";"2014 Q3 IST";"2015 HJ IST";"2015 Q1 IST";"2015 Q3 IST";"2016 HJ IST";"2016 Q1 IST";"2016 Q3 IST";"2017 HJ IST";"2017 Q1 IST";"2017 Q2 IST";"2017 Q3 IST";"2018 HJ IST";"2018 Q1 IST";"2018 Q2 IST";"2018 Q3 IST";"2019 HJ IST";"2019 Q1 IST";"2019 Q2 IST";"2019 Q3 IST";"2020 HJ IST";"2020 Q1 IST";"2020 Q2 IST";"2020 Q3 IST";"2021 HJ IST";"2021 Q1 IST";"2021 Q2 IST";"2021 Q3 IST";"2022 HJ IST";"2022 Q1 IST";"2022 Q2 IST";"2022 Q3 IST";"2023 Q1 IST";"2023 Q2 IST";"2023 Q3 IST"
2022;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";;-1173085,37;0;0;-317552,03;-2563,57;-1277;-1535,09;-3057,53;-1701,08;-1893,02;-888046,59;-8398,04;-473017,7;-124979,62;-2699298,95925528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;-114957,45;-95396,24;;-111696,56;;-568246,59;-1908748,78;-2245362,57;;;
2022;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"";;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;0;;;
2022;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"a)_Zinsen für gutgeschriebene Überschussnateile";0;0;0;0;0;-6707,34;-8246,1;-8010,64;-7736,82;-7702,06;-5901,34;-6973,74;-6984,88;-6962,4;-7037,68565;-7148,24361548944;-7304,80975019848;-7494,94504768852;-7705,48258458582;-7925,89834420854;-8152,59754293308;-8385,74200834285;-8625,49013863097;-8871,99738203077;-9125,42046566879;-9385,90486686331;-9653,63388085827;-9928,76161386948;-10211,4396725396;-10501,4589656167;-10798,8587537399;-11103,9040619065;-11405,1950291128;-11701,8136297464;-11992,7970126705;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;-3524,07;-1773,15;;-5258,85;;-1759,3;-3523,99;-5288,48;;;
2022;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"b)_Direktgutschrift Überschussanteile";0;-8780,03;-85062,32;-125625,55;-218028,37;-512779,36;-370480,44;20396,08;-8813,72;-35699,77;-43278,7;-88586,53;-138618,64;-101977,1;-202418,123437955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-103975,573125331;-416812,282823814;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;-35455,13;-16988,72;;-54924,43;;-59285,07;-110775,09;-131083,76;;;
2022;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"c)_AfA immat. VG Versicherungsbestand";-658148,73;-658148,73;-658148,73;-658148,73;-658148,73;-658148,73;-658148,73;-658148,73;-658148,73;-1974446,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;0;;;
2022;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"d)_AfA immat. VG Versicherungsbestand manuell";;;;;;;;;-1974446,24;1974446,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;0;;;
2022;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"e)_Erniedrigung aktivierbarer Zillmerabzug";0;-1483,79;-1384,74;-23489,88;-4829,98;-93324,93;-121960,63;-72980,02;-97472,67;-42115,74;-29225,14;-41903,71;0;-65704,83;-6465,70861711634;-1469,34977416726;-78,0467656509295;0;0;-3800,20143282157;-3403,96322528531;-3141,98744841854;-2668,07266908503;-2376,06595169659;-2170,89469723394;-1934,34287436213;-1730,02142645434;-1553,85256337764;-1398,48140862362;-1258,66533205465;-1132,79753232694;-1019,5436854204;-917,559273632322;-825,818514487649;-743,234462278065;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;-59923,23;-62094,46;;-62241,81;;-88,57;-222,77;-375,98;;;
2022;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"f)_Sonstiger vt. Aufwand f. ausgeb. Verb. geg. VN";;;;;;;;;-236,69;0;-1740;-4678,4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;0;;;
2022;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"g)_real. Verlust MetallRente 54b son. vt. Ergeb.";;;;;;;;;;-628,35;-7017,73;-980,64;-49885,96;-2613,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-558,08;0;;-836,26;;0;-12087,41;-31512,84;;;
2022;"I Versicherungstechnische Rechnung";"11_Nicht realisierte Verluste aus Kapitalanlagen";"h)_Aufw. Verwaltung KA 54b son. vt. Ergebnis";;;;;;;;;;-30347,96;-38743,58;-35518,29;-29143,25;-33085,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;0;;;
2022;"I Versicherungstechnische Rechnung";"12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung";;-658148,73;-668412,55;-744595,79;-807264,16;-881007,08;-1270960,36;-1158835,9;-718743,31;-2746854,87;-116493,88;-125906,49;-178641,31;-224632,73;-210343,56;-215921,517705072;-8617,59338965669;-7382,85651584941;-7494,94504768852;-7705,48258458582;-11726,0997770301;-11556,5607682184;-11527,7294567614;-11293,562807716;-11248,0633337274;-11296,3151629027;-11320,2477412254;-11383,6553073126;-11482,6141772471;-11609,9210811632;-11760,1242976713;-11931,6562860668;-12123,4477473269;-12322,7543027451;-116503,205269565;-429548,314298763;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;-99460,51;-80856,33;;-123261,35;;-61132,94;-126609,26;-168261,06;;;
2022;"I Versicherungstechnische Rechnung";"12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung";"";;;;;;;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;0;;;
2022;"I Versicherungstechnische Rechnung";"13_Versicherungstechn. Ergebnis für eigene Rechnung";;-610393,549999994;300619,610000002;623231,880000004;494856,580000003;1088105,28000001;783296,879999991;1415383,55999998;1296513,77999999;-514070,950000018;1260638,37;490547,139999995;132936,109999991;-288119,100000011;-2723441,77;-1078907,62979259;470897,204211008;470475,284211012;443615,504211016;443615,504211006;443615,504211009;443615,504211004;443615,504211009;443615,504211012;443615,504211008;443615,504211008;443615,504211012;443615,504211012;443615,504211011;443615,50421101;443615,50421101;443615,504211011;443615,504211011;443615,504211013;443615,504211016;443615,504211007;-3050434,30709966;-3050434,30709966;-3050434,30709966;-3050434,30709966;-3050434,30709966;;;;;;;;;;;;;;;;;;;;;;;;;;174866,640000004;108989,19;;238921,090000001;;83185,1100000023;160538,279999995;322541,500000002;;;
2022;"I Versicherungstechnische Rechnung";"13_Versicherungstechn. Ergebnis für eigene Rechnung";"";1434,00000000559;1861,79000000219;2831,36000000406;4408,02000000334;4576,94000001135;-9,42964106798172e-09;-1,58324837684631e-08;-1,09430402517319e-08;;4,88944351673126e-09;4,54019755125046e-09;8,96397978067398e-09;1,08266249299049e-08;-4,19095158576965e-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,49245965480804e-09;0;;1,01863406598568e-09;;2,31375452131033e-09;-4,86033968627453e-09;2,09547579288483e-09;;;
2022;"II Nichtversicherungstechnische Rechnung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"II Nichtversicherungstechnische Rechnung";"1_Sonstige Erträge";;67745,23;1018445,48;337808,51;177045,15;8063,52;10512,96;11415,05;22518,86;9347,45;25284,94;10986,18;198196,87;91918,7;-928,46;-412,149999999998;-412,149999999998;-412,149999999998;26447,63;26447,63;26447,63;26447,63;26447,63;26447,63;26447,63;26447,63;26447,63;26447,63;26447,63;26447,63;26447,63;26447,63;26447,63;26447,63;26447,63;26447,63;26564,63;26564,63;26564,63;26564,63;26564,63;;;;;;;;;;;;;;;;;;;;;;;;;;3161,63;4068,35;;3544,86;;3960,87;2704,63;-2358,27;;;
2022;"II Nichtversicherungstechnische Rechnung";"1_Sonstige Erträge";"";;;;;;;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;0;;;
2022;"II Nichtversicherungstechnische Rechnung";"2_Sonstige Aufwendungen";;-155917,68;-867092,85;-175502,45;-339731,26;-243600,86;-278127,72;-283382,24;-284678,08;-328616,13;-323508,7;-328064,46;-281132,98;-268425,21;-275629,77;-420680,220207411;-420485,054211011;-420063,134211011;-420063,134211011;-420063,134211011;-420063,134211011;-420063,134211011;-420063,134211011;-420063,134211011;-420063,134211011;-420063,134211011;-420063,134211011;-420063,134211011;-420063,134211011;-420063,134211011;-420063,134211011;-420063,134211011;-420063,134211011;-420063,134211011;-420063,134211011;-420063,134211011;-229,34;-229,34;-229,34;-229,34;-229,34;;;;;;;;;;;;;;;;;;;;;;;;;;-153028,27;-100557,54;;-204965,95;;-74645,98;-138242,91;-282683,23;;;
2022;"II Nichtversicherungstechnische Rechnung";"2_Sonstige Aufwendungen";"";;;;;;;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;0;;;
2022;"II Nichtversicherungstechnische Rechnung";"3_Ergebnis der normalen Geschäftstätigkeit";;-698565,999999994;451972,240000002;785537,940000004;332170,470000003;852567,940000011;515682,119999991;1143416,36999998;1034354,55999999;-833339,630000018;962414,609999995;173468,859999995;49999,999999991;-464625,610000011;-3e+06;-1500000;49999,9999999976;50000,0000000017;50000,0000000049;49999,9999999952;49999,9999999984;49999,9999999938;49999,9999999989;50000,0000000012;49999,999999997;49999,999999997;50000,0000000017;50000,0000000017;50000,0000000008;49999,9999999998;49999,9999999994;50000,0000000008;50000,0000000008;50000,0000000026;50000,0000000054;49999,9999999961;-3024099,01709966;-3024099,01709966;-3024099,01709966;-3024099,01709966;-3024099,01709966;;;;;;;;;;;;;;;;;;;;;;;;;;25000,0000000035;12500,0000000001;;37500,000000001;;12500,0000000023;24999,9999999952;37500,000000002;;;
2022;"II Nichtversicherungstechnische Rechnung";"4_Steuern vom Einkommen und Ertrag";;0;0;-282682,42;282682,42;-487991;474317,88;-663416,37;-404354,56;-106660,37;-447414,61;26531,14;0;514625,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;0;;;
2022;"II Nichtversicherungstechnische Rechnung";"4_Steuern vom Einkommen und Ertrag";"";;;;;;;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;0;;;
2022;"II Nichtversicherungstechnische Rechnung";"5_Sonstige Steuern";;0;-27,18;-24,16;-139,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;0;;;
2022;"II Nichtversicherungstechnische Rechnung";"5_Sonstige Steuern";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;0;0;0;;;
2022;"II Nichtversicherungstechnische Rechnung";"6_Jahresüberschuss";;-698565,999999994;451945,060000002;502831,360000004;614713,670000003;364576,940000011;989999,999999991;479999,999999984;629999,999999989;-940000,000000018;514999,999999995;199999,999999995;49999,999999991;49999,9999999892;-3e+06;-1500000;49999,9999999976;50000,0000000017;50000,0000000049;49999,9999999952;49999,9999999984;49999,9999999938;49999,9999999989;50000,0000000012;49999,999999997;49999,999999997;50000,0000000017;50000,0000000017;50000,0000000008;49999,9999999998;49999,9999999994;50000,0000000008;50000,0000000008;50000,0000000026;50000,0000000054;49999,9999999961;-3024099,01709966;-3024099,01709966;-3024099,01709966;-3024099,01709966;-3024099,01709966;;;;;;;;;;;;;;;;;;;;;;;;;;25000,0000000035;12500,0000000001;;37500,000000001;;12500,0000000023;24999,9999999952;37500,000000002;;;
2022;"II Nichtversicherungstechnische Rechnung";"6_Jahresüberschuss";"";698565,999999994;-1945,06000000221;-2831,36000000418;-4713,67000000342;-4576,94000001147;9,42964106798172e-09;1,57160684466362e-08;1,09430402517319e-08;-3,25962901115417e-09;-4,65661287307739e-09;-4,54019755125046e-09;-8,96397978067398e-09;-1,08266249299049e-08;4,19095158576965e-09;3,95812094211578e-09;-2,38651409745216e-09;1,68802216649055e-09;4,94765117764473e-09;-4,83123585581779e-09;-1,57160684466362e-09;-6,22821971774101e-09;-1,10594555735588e-09;1,22236087918282e-09;-2,96859070658684e-09;-2,96859070658684e-09;1,68802216649055e-09;1,68802216649055e-09;7,56699591875076e-10;-1,74622982740402e-10;-6,40284270048141e-10;7,56699591875076e-10;7,56699591875076e-10;2,61934474110603e-09;5,41331246495247e-09;-3,89991328120232e-09;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;-3,52156348526478e-09;-5,82076609134674e-11;;-1,01863406598568e-09;;-2,31375452131033e-09;4,83123585581779e-09;-2,03726813197136e-09;;;
2022;"II Nichtversicherungstechnische Rechnung";"6_Jahresüberschuss";"Funktionsbereichskosten";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;"II Nichtversicherungstechnische Rechnung";"6_Jahresüberschuss";"Nettoverzinsung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"I Versicherungstechnische Rechnung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;"I Versicherungstechnische Rechnung";;"a)_Gebuchte Bruttobeiträge";41852073,26;41940920,54;42693380,5;42947077,96;43726191,81;44637820,23;44200067,82;43221420,43;42192533,41;40642877,44;39107513,36;36716124,74;35037423,65;32779176,97;31211985,98;29221055,7901798;27925533,9586774;26520113,277329;24973656,4308971;23330449,1663012;21625092,6994596;19761729,1014804;18034594,8551285;16372826,4611551;14809845,8480293;13434233,5758621;12097292,7836576;10912052,1706431;9890090,36702114;9002167,66269957;8232522,76134669;7455127,54504512;6800742,13008295;6142677,2232061;5528023,47840816;4968639,82957738;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14389286,77;7361455,45;;21119088,09;6597712,48;12897473,1;19031175,3
2023;"I Versicherungstechnische Rechnung";;"b)_Veränderung der Beitragsüberträge";-11718,05;202869,78;-294603,99;369673,68;-4372,22;85527,26;50727,57;5514,28;343226,21;260054,24;130127,72;291738,97;214720,15;182653,71;162873,26;154965,222538897;183398,415557993;123680,963194166;160052,163751192;197117,843275546;247437,26091207;317119,688292252;204371,820835907;195088,52553239;222869,620871168;127529,740650038;194365,47799802;160842,985224047;103420,885246113;117684,400521855;79088,3238269154;117866,507053363;77630,8777516692;87346,5841927722;74458,6109892119;47555,6282166727;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;609929,76;2694,79;;1211394,59;0;597838,93;1174744,74
2023;"I Versicherungstechnische Rechnung";"1_Verdiente Beiträge";;41840355,21;42143790,32;42398776,51;43316751,64;43721819,59;44723347,49;44250795,39;43226934,71;42535759,62;40902931,68;39237641,08;37007863,71;35252143,8;32961830,68;31374859,24;29376021,0127187;28108932,3742353;26643794,2405232;25133708,5946483;23527567,0095767;21872529,9603717;20078848,7897727;18238966,6759644;16567914,9866874;15032715,4689005;13561763,3165121;12291658,2616556;11072895,1558672;9993511,25226726;9119852,06322142;8311611,08517361;7572994,05209848;6878373,00783462;6230023,80739887;5602482,08939738;5016195,45779406;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14999216,53;7364150,24;;22330482,68;6597712,48;13495312,03;20205920,04
2023;"I Versicherungstechnische Rechnung";"1_Verdiente Beiträge";"";;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0;0;0
2023;"I Versicherungstechnische Rechnung";"2_Beiträge aus RfB";;1547045,3;2006374,09;2363957,26;2184227,83;2194212,85;3002400,81;2017361,48;1583891,62;333553,75;198541,85;226089,65;181722,2;87156,73;217552,51;99023,5;151796,04705069;76846,855338289;65140,6966277226;73869,9354202618;73890,1351869883;85625,5251193588;83657,9391464969;70363,4904798259;81677,09927906;64851,8971198804;62603,7442028544;51559,87323561;49494,2948786837;45005,3626944937;35996,9675595022;32170,2094504253;28201,6426771194;26751,5030029301;27487,1223826444;27424,6752045411;19013,0049406607;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66528,64;60406,33;;70643,61;9721,27;36471,1;9721,27
2023;"I Versicherungstechnische Rechnung";"2_Beiträge aus RfB";"";;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0;0;0
2023;"I Versicherungstechnische Rechnung";"2_Beiträge aus RfB";"a)_Erträge aus Beteiligungen";0;0;332866,09;0;0;0;0;0;0;0;0;0;0;0;0;255374,592591971;411651,823560157;644324,593383533;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;1270751,28163447;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0;0;255374,59
2023;"I Versicherungstechnische Rechnung";"2_Beiträge aus RfB";"b)_Erträge aus anderen Kapitalanlagen";7915932,33;10015075,08;11493263,94;13619915,07;17167719,23;16775691,86;23694421,64;19959242,52;24437744,18;19898854,76;23566150,67;23935480,79;29856270,47;25410641,58;11313088,19;17239823,7143895;22359622,5286551;24074136,0619937;24361551,2755446;24857808,9439747;25323775,7496735;25515656,8752024;25760715,8514612;25670210,2176835;25743700,827559;25577037,2626788;25094878,3429358;25062107,2199811;24906198,3153822;24696226,6577866;24418533,1418399;24150814,6757777;24204028,6580415;24086083,5713616;23692376,887004;23382755,5795617;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14746382,28;7502983,25;;21707113,01;1285078,71;10068710,54;6831089,41
2023;"I Versicherungstechnische Rechnung";"2_Beiträge aus RfB";"c)_Gewinne aus dem Abgang von Kapitalanlangen";106851,63;713580;127000;1323,24;292836,66;2423000;1457096,96;5029023,34;1413345,43;1953105,93;91544,41;361497,62;545817,78;775400;12912727,83;9531552,15376636;3904287,64967914;650000;3e+05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;14604,41;2982257,48;3197384,22
2023;"I Versicherungstechnische Rechnung";"2_Beiträge aus RfB";"d)_Erträge aus Zuschreibungen";162;67078,5;26460;0;892828,3;0;295985,66;0;0;86187,68;6039,12;281062,55;18890,7;9356,51;549925,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76514,19;23498,74;;28370,43;145615,68;217832,6;247026,6
2023;"I Versicherungstechnische Rechnung";"3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen";;8022945,96;10795733,58;11979590,03;13621238,31;18353384,19;19198691,86;25447504,26;24988265,86;25851089,61;21938148,37;23663734,2;24578040,96;30420978,95;26195398,09;24775741,36;27026750,4607478;26675562,0018944;25368460,6553773;25932302,5571791;26128560,2256091;26594527,031308;26786408,1568369;27031467,1330957;26940961,499318;27014452,1091935;26847788,5443132;26365629,6245703;26332858,5016156;26176949,5970166;25966977,939421;25689284,4234744;25421565,9574122;25474779,9396759;25356834,8529961;24963128,1686385;24653506,8611961;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14822896,47;7526481,99;;21735483,44;1445298,8;13268800,62;10275500,23
2023;"I Versicherungstechnische Rechnung";"3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen";"";;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0;0;-255374,59
2023;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";;39645,98;738500,58;694499,44;44582,85;694859,91;441135,3;948157,01;335907,96;865701,38;740818,12;2656,42;1646780,3;46090,47;1736383,5;0;651400,534803049;385999,603138644;328253,770454092;328032,334524735;249232,795704848;251242,542485112;254834,861523379;256659,216878357;260325,687328954;262543,015627683;265391,681173449;265840,96864778;267754,968623934;267336,90062684;268450,247057922;267226,448563762;267277,140425963;265197,635086024;264081,414153536;260352,238786014;257806,133602243;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1206471,78;836144,09;;1227287,4;0;792334,03;817420,54
2023;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";"";;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0;0;0
2023;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";"a)_Sonstige technische Erträge: Übrige";21355,93;1080,08;0;0;0;0,05;4081,4;17070,37;39146,96;23684,68;21821,83;21730,79;29246,73;697,68;33640,79;33700;33700;33700;33700;33700;33700;33700;33700;33700;33700;33700;33700;33700;33700;33700;33700;33700;33700;33700;33700;33700;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;142,8;75;;697,68;6,62;11178,42;11178,42
2023;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";"b)_Auflösung Ansammlungsguth. zur Leistungserhöhung";;;;;;0;413826,12;22888,74;13325,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0;0;0
2023;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";"c)_Nebenleistungen der VN für Zahlungsverzug";2170,75;2226,51;1224,57;1500,89;1898,59;1461,47;1504,58;1535,57;1680,59;1539,11;1042,67;519,88;-15,87;517,98;341,21;400;400;400;400;400;400;400;400;400;400;400;400;400;400;400;400;400;400;400;400;400;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;517,98;517,98;;517,98;443,98;436,51;436,51
2023;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";"d)_Erhöhung aktivierbarer Zillmerabzug";113281,77;47883,63;169942,49;8810,04;0;735,22;0;2551,06;5848,22;0;5106,76;4583,09;12617,42;0;4979,49;0;0;0;1130,67481754811;1766,67645134959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0;42,35;79,51
2023;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";"e)_Entnahme aus der Rückstellung für Beitragsrückerstattung";;;;;;;;;0;5e+06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0;0;0
2023;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";"f)_real. Gewinn MetallRente 54b son. vt. Ergeb.";;;;;;;;0;0;15243,02;1952,06;49475,12;1905,49;70741,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8017,91;0;;22995,39;0;0;0
2023;"I Versicherungstechnische Rechnung";"4_Nicht realisierte Gewinne aus Kapitalanlagen";"g)_Erträge Fonds MetallRente 54b";;;;;;;;0;0;0;99811,68;190333,9;113931,6;108250,82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39540,73;0;;39540,73;0;0;0
2023;"I Versicherungstechnische Rechnung";"5_Sonstige versicherungstechnische Erträge für eigene Rechnung";;136808,45;51190,22;171167,06;10310,93;1898,59;2196,74;419412,1;44045,74;60001,34;5040466,81;129735;266642,78;157685,37;180208,2;38961,49;34100;34100;34100;35230,6748175481;35866,6764513496;34100;34100;34100;34100;34100;34100;34100;34100;34100;34100;34100;34100;34100;34100;34100;34100;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48219,42;592,98;;63751,78;450,6;11657,28;11694,44
2023;"I Versicherungstechnische Rechnung";"5_Sonstige versicherungstechnische Erträge für eigene Rechnung";"";;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0;0;0
2023;"I Versicherungstechnische Rechnung";"5_Sonstige versicherungstechnische Erträge für eigene Rechnung";"Zahlungen für Versicherungsfälle";-3208540,39;-3353104,79;-4123082,21;-4396009,43;-5875953,87;-7202452,89;-8134587,51;-10185849,23;-11758953,25;-14039577,48;-15418106,34;-16736438,74;-19486290,66;-20859293,92;-24405610,24;-27814043,6897018;-31221837,2286729;-31896007,9654457;-33889306,7622808;-36582296,6589205;-42200990,389874;-44571189,6731625;-43635184,0817819;-48260768,9126164;-45369621,5634082;-47187773,604999;-44987973,2845892;-46144967,962452;-44457292,750403;-42182910,0690605;-42372787,220902;-41429459,5105344;-41376371,7807306;-42911469,8286303;-41903674,0670827;-39992713,6986863;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9589216,34;-4938858,77;;-13039675,42;-6951028,35;-12087400,4;-17463792,76
